Wang_erde,保密,等待生命注销,10,2463,"FAMOUS:周杰伦对R&B风格在华语世界的普及是不是做出很大贡献?
高晓松:要我说,周杰伦压根不是R&B,你听他唱歌拐弯儿吗?王力宏、陶喆才是纯正的美式R&B,而且如果不是ABC,也玩不了这个.周杰伦是自己的风格,他的歌分成两类,慢歌非常传统和东方,快歌用的是他独特的节奏感,我数过他的拍子,既不是R&B也不是Hip-hop,甚至没有出处,完全是属于他自己的节奏.

FAMOUS:很多人都在期待着有人能出来,超越周杰伦,如何才能做到这一点?
高晓松:周杰伦的音乐创作里,慢歌负责传播的广度,快歌负责创作的高度.慢歌如果别人努努力还是能够着的,快歌完全学不了,因为他不是一个可以去模仿学习的流派,而是靠自己的天才去创造.我不敢说他还有上升空间,至少他的创作能力远远没有衰竭,就算不当天王了,也依然是一个优秀的MUSICIAN(音乐家).

FAMOUS:外界一直在批评周杰伦这几年的音乐没有突破,在你来看,他是否过时了呢?
高晓松:肯定没有,什么叫过时,新的玩意出来了,老的才会过时,没有新的优秀的古典音乐出来,莫扎特就永远不会过时.要让周杰伦过时,这个新玩意还必须像他一样大众化.到今天为止有吗?没有,而且还不知道要等多久.如果可以,谁都想造三个周杰伦,五个方文山出来,大家就都发达了,但天才没法生产,只能等待",4,20181216
清舟已过万崇杉,女,沧海一声笑，原谅我命硬学不来弯腰。,16,2628,我姐姐当时特别喜欢周杰伦，哪天她在看电视，周杰伦唱完歌要退场了，我姐从沙发上一下子跑到电视前抱着电视哭了，边哭边说不要走不要走，那时候我不懂她，后来长大了我懂了那是他的信仰，她们那一代的青春。,5,20181226
慧慧子バルファルク,男,啊这,49,4441,说实话我觉得唱的很一般，我就知道很多人比他唱的好很多，我举个栗子吧，比如正常扣键盘的你,6,20181228
无规无距,男,姑妄听之，如是我闻,136,1407,谢谢大家那么多赞，两个小时后我就可以见到她了,5,20190218
ichihara_katako,男,,21,1742,王守义七里香的你给我出来！！！！！笑死了我！！！我又哭又笑！！！！！,6,20190110
吃土的骑士安,男,,14,899,从来不觉得杰伦的歌有年代感，反而更像现在的流行歌曲，哭死（/TДT)/,5,20190106
勃呆莔,保密,我心里只有感恩！,303,59987,那时的周杰伦有多恐怖？体重仅120斤!,5,20190106
无规无距,男,姑妄听之，如是我闻,2111,132789,前女友用我的全民k歌唱的第一首就是七里香，也是最后一首,5,20181223
佐江奈月,保密,小破站是真的皮,128,27115,就烦周杰伦，唱完七里香我家附近秋刀鱼涨了十块钱,5,20190205
世界不缺天才,保密,,143,24940,"七里香
歌手：周杰伦 
作曲:周杰伦
作词:方文山
窗外的麻雀在电线杆上多嘴
你说这一句很有夏天的感觉
手中的铅笔在纸上来来回回
我用几行字形容你是我的谁
秋刀鱼的滋味猫跟你都想了解
初恋的香味就这样被我们寻回
那温暖的阳光像刚摘的新鲜草莓
你说你舍不得吃掉这一种感觉
雨下整夜我的爱溢出就像雨水
院子落叶跟我的思念厚厚一叠
几句是非也无法将我的热情冷却
你出现在我诗的每一页
雨下整夜我的爱溢出就像雨水
窗台蝴蝶像诗里纷飞的美丽章节
我接着写把永远爱你写进诗的结尾
你是我唯一想要的了解
那饱满的稻穗幸福了这个季节
而你的脸颊像田里熟透的蕃茄
你突然对我说七里香的名字很美
我此刻却只想亲吻你倔强的嘴",5,20181215
玉雕匠,保密,,469,22854,七里香在我心里绝对是周杰伦的巅峰之作,3,20181215
-风冈麻理-,男,,182,10550,每次跟朋友去ktv都会刻意少点周杰伦的歌，因为谁都会唱老有人跟你抢,6,20190122
爱运动l,女,你好哇,225,12616,窗外的麻雀,6,20181214
心中有个海王梦,男,我一直很相信我的眼光,250,13161,我说杰伦是亚洲天王你们有意见吗,6,20181214
草美懵丢瓜勇,保密,~~~,48,6716,这么些年，老周的国语越来越好，嗓子越来越差。。。从以前硬刚发如雪，到现在七里香都要躲高音。我长大了，他老了。,3,20181220
中国古拳法丶鬼王达,保密,杠精心里研究学家，,379,13589,"给大家说个有意思的现象。周杰伦正常唱片销量就几百万张，总销量最高的是张学友一千多w。王菲微博粉丝就两千万。但是无论是谁都会唱这三人其中一个的歌，都买过这三人其中一个的正盗版专辑。
但是新生代的“明星歌手”，唱片销量完全碾压这三人总合，粉丝论亿算，有事没事还老拿奖，就是没人听过他们的代表作。",6,20181227
我和你一起爱左蓝,女,人间忽晚 山河已秋。,386,9477,千禧年后华语乐坛最后的也是唯一一个超级巨星，没有之一，一超多强的时代。2000后全亚洲最具创作性和指标性的创作歌手，亚洲流行天王，华语乐坛霸主地位，救世主，全球mp3下载量第三(前二十名唯一的亚洲歌手)，创作歌曲最多，专辑销量最多只要发新专辑就是第一，永远第一(2000年后全亚洲从范特西开始发新专辑就是大中华区销量冠军，《床边故事》人均购买率1.06销售额4000万而且非单曲华语乐坛唯一一张殿堂级唱片)，音乐和mv播放量最高，传唱度最高，金曲奖最多(15座)，音乐风格最多(中国风，情歌，说唱，古典，异域风，暗黑风，摇滚，爵士，弗拉明戈，中国戏剧，蓝调，美国乡村音乐等等)，题材最多反战，反家庭暴力，禁毒，环保，反腐，反对崇洋媚外，反对抄袭，骂狗仔，倡导孝敬等，四届世界音乐大奖得(2006，2007，2008三连冠打破歌神张学友两连冠记录)，演唱会上座率最高(有次上海八万人体育场周杰伦爆满，孙燕姿坐了四万)全球百大创意人物，美国CNN亚洲最具影响力人物，2012福布斯中国名人榜第一，新中国60年最具影响力人物之一，国际知名度最高(特别是东南亚，韩国，日本)，极大的提升了作曲人的地位让华语乐坛进入了“自己作曲自己唱”的时代而不是以前的歌手时代，开创了流行中国风的先河(东风破)。一个时代影响了8090一代人。网易云音乐介绍:流行乐坛最重要的人，真正把r&b提升到主流高度的人(美国r&b天后都是周杰伦粉丝)，(早期的台湾对r&b没什么概念，陶喆也只是把美国流行很久的东西原封不动的搬过来)，领导华语乐坛整整十年，改写了华语乐坛的流行方向。才华无人出其左右，绝对音感，写歌速度最快2个小时写出发如雪注:发如雪是第一首为词赋曲的歌，因为写歌都是先写曲再写词。10分钟写亲爱的那不是爱情，还没出道就能10天50首歌，到后面有天1天10首歌，两键成曲，甚至倒弹曲目他都能听出来，藏语歌听音乐就能知道歌词的意思。有属于自己的节日，属于自己的行星，是央视国家钦定的偶像。天才没法生产，只能等待，他还是那个华语乐坛的霸主，现在还是找不到能够代替他位置的人(出道即巅峰，称霸华语乐坛18年)。任何典礼周杰伦都是压轴出场，08年北京奥运会周杰伦独唱千山万水。同时代的人只能成为注脚。华语乐坛谁最吊，依然周杰伦！在这个天王，天后批发的时代任何人都不能和周杰伦比的。周杰伦:不能说绝后，但是绝对是空前。,5,20181220
撩妹狂魔家的绿星,保密,卡娃,24,3379,周杰伦牛逼在，只要是那个时期长大的人，就算你不是他的粉丝，但他的歌大多数你都听过，很多都能唱出副歌。你会发现不知不觉中他的歌陪伴了你的青春。(=・ω・=),5,20190228
明天以后呢p,保密,,146,3920,周杰伦 蛇队 jj 潘玮柏 蔡依林 孙燕姿 张韶涵 陶喆 菲儿 信 五月天 甜心教主 梁静茹 王力宏 飞儿 小猪 胡彦斌 吴克群 这百花齐放的年代是我的青春。,5,20181217
新伪装鸭,男,这个人帅死了，什么都没有写         ,41,3027,唉周杰伦结婚了，可惜不是方文山,5,20181231
Wang_erde,保密,等待生命注销,10,2463,"FAMOUS:周杰伦对R&B风格在华语世界的普及是不是做出很大贡献?
高晓松:要我说,周杰伦压根不是R&B,你听他唱歌拐弯儿吗?王力宏、陶喆才是纯正的美式R&B,而且如果不是ABC,也玩不了这个.周杰伦是自己的风格,他的歌分成两类,慢歌非常传统和东方,快歌用的是他独特的节奏感,我数过他的拍子,既不是R&B也不是Hip-hop,甚至没有出处,完全是属于他自己的节奏.

FAMOUS:很多人都在期待着有人能出来,超越周杰伦,如何才能做到这一点?
高晓松:周杰伦的音乐创作里,慢歌负责传播的广度,快歌负责创作的高度.慢歌如果别人努努力还是能够着的,快歌完全学不了,因为他不是一个可以去模仿学习的流派,而是靠自己的天才去创造.我不敢说他还有上升空间,至少他的创作能力远远没有衰竭,就算不当天王了,也依然是一个优秀的MUSICIAN(音乐家).

FAMOUS:外界一直在批评周杰伦这几年的音乐没有突破,在你来看,他是否过时了呢?
高晓松:肯定没有,什么叫过时,新的玩意出来了,老的才会过时,没有新的优秀的古典音乐出来,莫扎特就永远不会过时.要让周杰伦过时,这个新玩意还必须像他一样大众化.到今天为止有吗?没有,而且还不知道要等多久.如果可以,谁都想造三个周杰伦,五个方文山出来,大家就都发达了,但天才没法生产,只能等待",4,20181216
清舟已过万崇杉,女,沧海一声笑，原谅我命硬学不来弯腰。,16,2628,我姐姐当时特别喜欢周杰伦，哪天她在看电视，周杰伦唱完歌要退场了，我姐从沙发上一下子跑到电视前抱着电视哭了，边哭边说不要走不要走，那时候我不懂她，后来长大了我懂了那是他的信仰，她们那一代的青春。,5,20181226
慧慧子バルファルク,男,啊这,49,4441,说实话我觉得唱的很一般，我就知道很多人比他唱的好很多，我举个栗子吧，比如正常扣键盘的你,6,20181228
无规无距,男,姑妄听之，如是我闻,136,1407,谢谢大家那么多赞，两个小时后我就可以见到她了,5,20190218
ichihara_katako,男,,21,1742,王守义七里香的你给我出来！！！！！笑死了我！！！我又哭又笑！！！！！,6,20190110
吃土的骑士安,男,,14,899,从来不觉得杰伦的歌有年代感，反而更像现在的流行歌曲，哭死（/TДT)/,5,20190106
勃呆莔,保密,我心里只有感恩！,303,59987,那时的周杰伦有多恐怖？体重仅120斤!,5,20190106
无规无距,男,姑妄听之，如是我闻,2111,132789,前女友用我的全民k歌唱的第一首就是七里香，也是最后一首,5,20181223
佐江奈月,保密,小破站是真的皮,128,27115,就烦周杰伦，唱完七里香我家附近秋刀鱼涨了十块钱,5,20190205
世界不缺天才,保密,,143,24940,"七里香
歌手：周杰伦 
作曲:周杰伦
作词:方文山
窗外的麻雀在电线杆上多嘴
你说这一句很有夏天的感觉
手中的铅笔在纸上来来回回
我用几行字形容你是我的谁
秋刀鱼的滋味猫跟你都想了解
初恋的香味就这样被我们寻回
那温暖的阳光像刚摘的新鲜草莓
你说你舍不得吃掉这一种感觉
雨下整夜我的爱溢出就像雨水
院子落叶跟我的思念厚厚一叠
几句是非也无法将我的热情冷却
你出现在我诗的每一页
雨下整夜我的爱溢出就像雨水
窗台蝴蝶像诗里纷飞的美丽章节
我接着写把永远爱你写进诗的结尾
你是我唯一想要的了解
那饱满的稻穗幸福了这个季节
而你的脸颊像田里熟透的蕃茄
你突然对我说七里香的名字很美
我此刻却只想亲吻你倔强的嘴",5,20181215
玉雕匠,保密,,469,22854,七里香在我心里绝对是周杰伦的巅峰之作,3,20181215
-风冈麻理-,男,,182,10550,每次跟朋友去ktv都会刻意少点周杰伦的歌，因为谁都会唱老有人跟你抢,6,20190122
爱运动l,女,你好哇,225,12616,窗外的麻雀,6,20181214
心中有个海王梦,男,我一直很相信我的眼光,250,13161,我说杰伦是亚洲天王你们有意见吗,6,20181214
草美懵丢瓜勇,保密,~~~,48,6716,这么些年，老周的国语越来越好，嗓子越来越差。。。从以前硬刚发如雪，到现在七里香都要躲高音。我长大了，他老了。,3,20181220
中国古拳法丶鬼王达,保密,杠精心里研究学家，,379,13589,"给大家说个有意思的现象。周杰伦正常唱片销量就几百万张，总销量最高的是张学友一千多w。王菲微博粉丝就两千万。但是无论是谁都会唱这三人其中一个的歌，都买过这三人其中一个的正盗版专辑。
但是新生代的“明星歌手”，唱片销量完全碾压这三人总合，粉丝论亿算，有事没事还老拿奖，就是没人听过他们的代表作。",6,20181227
我和你一起爱左蓝,女,人间忽晚 山河已秋。,386,9477,千禧年后华语乐坛最后的也是唯一一个超级巨星，没有之一，一超多强的时代。2000后全亚洲最具创作性和指标性的创作歌手，亚洲流行天王，华语乐坛霸主地位，救世主，全球mp3下载量第三(前二十名唯一的亚洲歌手)，创作歌曲最多，专辑销量最多只要发新专辑就是第一，永远第一(2000年后全亚洲从范特西开始发新专辑就是大中华区销量冠军，《床边故事》人均购买率1.06销售额4000万而且非单曲华语乐坛唯一一张殿堂级唱片)，音乐和mv播放量最高，传唱度最高，金曲奖最多(15座)，音乐风格最多(中国风，情歌，说唱，古典，异域风，暗黑风，摇滚，爵士，弗拉明戈，中国戏剧，蓝调，美国乡村音乐等等)，题材最多反战，反家庭暴力，禁毒，环保，反腐，反对崇洋媚外，反对抄袭，骂狗仔，倡导孝敬等，四届世界音乐大奖得(2006，2007，2008三连冠打破歌神张学友两连冠记录)，演唱会上座率最高(有次上海八万人体育场周杰伦爆满，孙燕姿坐了四万)全球百大创意人物，美国CNN亚洲最具影响力人物，2012福布斯中国名人榜第一，新中国60年最具影响力人物之一，国际知名度最高(特别是东南亚，韩国，日本)，极大的提升了作曲人的地位让华语乐坛进入了“自己作曲自己唱”的时代而不是以前的歌手时代，开创了流行中国风的先河(东风破)。一个时代影响了8090一代人。网易云音乐介绍:流行乐坛最重要的人，真正把r&b提升到主流高度的人(美国r&b天后都是周杰伦粉丝)，(早期的台湾对r&b没什么概念，陶喆也只是把美国流行很久的东西原封不动的搬过来)，领导华语乐坛整整十年，改写了华语乐坛的流行方向。才华无人出其左右，绝对音感，写歌速度最快2个小时写出发如雪注:发如雪是第一首为词赋曲的歌，因为写歌都是先写曲再写词。10分钟写亲爱的那不是爱情，还没出道就能10天50首歌，到后面有天1天10首歌，两键成曲，甚至倒弹曲目他都能听出来，藏语歌听音乐就能知道歌词的意思。有属于自己的节日，属于自己的行星，是央视国家钦定的偶像。天才没法生产，只能等待，他还是那个华语乐坛的霸主，现在还是找不到能够代替他位置的人(出道即巅峰，称霸华语乐坛18年)。任何典礼周杰伦都是压轴出场，08年北京奥运会周杰伦独唱千山万水。同时代的人只能成为注脚。华语乐坛谁最吊，依然周杰伦！在这个天王，天后批发的时代任何人都不能和周杰伦比的。周杰伦:不能说绝后，但是绝对是空前。,5,20181220
撩妹狂魔家的绿星,保密,卡娃,24,3379,周杰伦牛逼在，只要是那个时期长大的人，就算你不是他的粉丝，但他的歌大多数你都听过，很多都能唱出副歌。你会发现不知不觉中他的歌陪伴了你的青春。(=・ω・=),5,20190228
明天以后呢p,保密,,146,3920,周杰伦 蛇队 jj 潘玮柏 蔡依林 孙燕姿 张韶涵 陶喆 菲儿 信 五月天 甜心教主 梁静茹 王力宏 飞儿 小猪 胡彦斌 吴克群 这百花齐放的年代是我的青春。,5,20181217
新伪装鸭,男,这个人帅死了，什么都没有写         ,41,3027,唉周杰伦结婚了，可惜不是方文山,5,20181231
Wang_erde,保密,等待生命注销,10,2463,"FAMOUS:周杰伦对R&B风格在华语世界的普及是不是做出很大贡献?
高晓松:要我说,周杰伦压根不是R&B,你听他唱歌拐弯儿吗?王力宏、陶喆才是纯正的美式R&B,而且如果不是ABC,也玩不了这个.周杰伦是自己的风格,他的歌分成两类,慢歌非常传统和东方,快歌用的是他独特的节奏感,我数过他的拍子,既不是R&B也不是Hip-hop,甚至没有出处,完全是属于他自己的节奏.

FAMOUS:很多人都在期待着有人能出来,超越周杰伦,如何才能做到这一点?
高晓松:周杰伦的音乐创作里,慢歌负责传播的广度,快歌负责创作的高度.慢歌如果别人努努力还是能够着的,快歌完全学不了,因为他不是一个可以去模仿学习的流派,而是靠自己的天才去创造.我不敢说他还有上升空间,至少他的创作能力远远没有衰竭,就算不当天王了,也依然是一个优秀的MUSICIAN(音乐家).

FAMOUS:外界一直在批评周杰伦这几年的音乐没有突破,在你来看,他是否过时了呢?
高晓松:肯定没有,什么叫过时,新的玩意出来了,老的才会过时,没有新的优秀的古典音乐出来,莫扎特就永远不会过时.要让周杰伦过时,这个新玩意还必须像他一样大众化.到今天为止有吗?没有,而且还不知道要等多久.如果可以,谁都想造三个周杰伦,五个方文山出来,大家就都发达了,但天才没法生产,只能等待",4,20181216
清舟已过万崇杉,女,沧海一声笑，原谅我命硬学不来弯腰。,16,2628,我姐姐当时特别喜欢周杰伦，哪天她在看电视，周杰伦唱完歌要退场了，我姐从沙发上一下子跑到电视前抱着电视哭了，边哭边说不要走不要走，那时候我不懂她，后来长大了我懂了那是他的信仰，她们那一代的青春。,5,20181226
慧慧子バルファルク,男,啊这,49,4441,说实话我觉得唱的很一般，我就知道很多人比他唱的好很多，我举个栗子吧，比如正常扣键盘的你,6,20181228
无规无距,男,姑妄听之，如是我闻,136,1407,谢谢大家那么多赞，两个小时后我就可以见到她了,5,20190218
ichihara_katako,男,,21,1742,王守义七里香的你给我出来！！！！！笑死了我！！！我又哭又笑！！！！！,6,20190110
吃土的骑士安,男,,14,899,从来不觉得杰伦的歌有年代感，反而更像现在的流行歌曲，哭死（/TДT)/,5,20190106
勃呆莔,保密,我心里只有感恩！,303,59987,那时的周杰伦有多恐怖？体重仅120斤!,5,20190106
无规无距,男,姑妄听之，如是我闻,2111,132789,前女友用我的全民k歌唱的第一首就是七里香，也是最后一首,5,20181223
佐江奈月,保密,小破站是真的皮,128,27115,就烦周杰伦，唱完七里香我家附近秋刀鱼涨了十块钱,5,20190205
世界不缺天才,保密,,143,24940,"七里香
歌手：周杰伦 
作曲:周杰伦
作词:方文山
窗外的麻雀在电线杆上多嘴
你说这一句很有夏天的感觉
手中的铅笔在纸上来来回回
我用几行字形容你是我的谁
秋刀鱼的滋味猫跟你都想了解
初恋的香味就这样被我们寻回
那温暖的阳光像刚摘的新鲜草莓
你说你舍不得吃掉这一种感觉
雨下整夜我的爱溢出就像雨水
院子落叶跟我的思念厚厚一叠
几句是非也无法将我的热情冷却
你出现在我诗的每一页
雨下整夜我的爱溢出就像雨水
窗台蝴蝶像诗里纷飞的美丽章节
我接着写把永远爱你写进诗的结尾
你是我唯一想要的了解
那饱满的稻穗幸福了这个季节
而你的脸颊像田里熟透的蕃茄
你突然对我说七里香的名字很美
我此刻却只想亲吻你倔强的嘴",5,20181215
玉雕匠,保密,,469,22854,七里香在我心里绝对是周杰伦的巅峰之作,3,20181215
-风冈麻理-,男,,182,10550,每次跟朋友去ktv都会刻意少点周杰伦的歌，因为谁都会唱老有人跟你抢,6,20190122
爱运动l,女,你好哇,225,12616,窗外的麻雀,6,20181214
心中有个海王梦,男,我一直很相信我的眼光,250,13161,我说杰伦是亚洲天王你们有意见吗,6,20181214
草美懵丢瓜勇,保密,~~~,48,6716,这么些年，老周的国语越来越好，嗓子越来越差。。。从以前硬刚发如雪，到现在七里香都要躲高音。我长大了，他老了。,3,20181220
中国古拳法丶鬼王达,保密,杠精心里研究学家，,379,13589,"给大家说个有意思的现象。周杰伦正常唱片销量就几百万张，总销量最高的是张学友一千多w。王菲微博粉丝就两千万。但是无论是谁都会唱这三人其中一个的歌，都买过这三人其中一个的正盗版专辑。
但是新生代的“明星歌手”，唱片销量完全碾压这三人总合，粉丝论亿算，有事没事还老拿奖，就是没人听过他们的代表作。",6,20181227
我和你一起爱左蓝,女,人间忽晚 山河已秋。,386,9477,千禧年后华语乐坛最后的也是唯一一个超级巨星，没有之一，一超多强的时代。2000后全亚洲最具创作性和指标性的创作歌手，亚洲流行天王，华语乐坛霸主地位，救世主，全球mp3下载量第三(前二十名唯一的亚洲歌手)，创作歌曲最多，专辑销量最多只要发新专辑就是第一，永远第一(2000年后全亚洲从范特西开始发新专辑就是大中华区销量冠军，《床边故事》人均购买率1.06销售额4000万而且非单曲华语乐坛唯一一张殿堂级唱片)，音乐和mv播放量最高，传唱度最高，金曲奖最多(15座)，音乐风格最多(中国风，情歌，说唱，古典，异域风，暗黑风，摇滚，爵士，弗拉明戈，中国戏剧，蓝调，美国乡村音乐等等)，题材最多反战，反家庭暴力，禁毒，环保，反腐，反对崇洋媚外，反对抄袭，骂狗仔，倡导孝敬等，四届世界音乐大奖得(2006，2007，2008三连冠打破歌神张学友两连冠记录)，演唱会上座率最高(有次上海八万人体育场周杰伦爆满，孙燕姿坐了四万)全球百大创意人物，美国CNN亚洲最具影响力人物，2012福布斯中国名人榜第一，新中国60年最具影响力人物之一，国际知名度最高(特别是东南亚，韩国，日本)，极大的提升了作曲人的地位让华语乐坛进入了“自己作曲自己唱”的时代而不是以前的歌手时代，开创了流行中国风的先河(东风破)。一个时代影响了8090一代人。网易云音乐介绍:流行乐坛最重要的人，真正把r&b提升到主流高度的人(美国r&b天后都是周杰伦粉丝)，(早期的台湾对r&b没什么概念，陶喆也只是把美国流行很久的东西原封不动的搬过来)，领导华语乐坛整整十年，改写了华语乐坛的流行方向。才华无人出其左右，绝对音感，写歌速度最快2个小时写出发如雪注:发如雪是第一首为词赋曲的歌，因为写歌都是先写曲再写词。10分钟写亲爱的那不是爱情，还没出道就能10天50首歌，到后面有天1天10首歌，两键成曲，甚至倒弹曲目他都能听出来，藏语歌听音乐就能知道歌词的意思。有属于自己的节日，属于自己的行星，是央视国家钦定的偶像。天才没法生产，只能等待，他还是那个华语乐坛的霸主，现在还是找不到能够代替他位置的人(出道即巅峰，称霸华语乐坛18年)。任何典礼周杰伦都是压轴出场，08年北京奥运会周杰伦独唱千山万水。同时代的人只能成为注脚。华语乐坛谁最吊，依然周杰伦！在这个天王，天后批发的时代任何人都不能和周杰伦比的。周杰伦:不能说绝后，但是绝对是空前。,5,20181220
撩妹狂魔家的绿星,保密,卡娃,24,3379,周杰伦牛逼在，只要是那个时期长大的人，就算你不是他的粉丝，但他的歌大多数你都听过，很多都能唱出副歌。你会发现不知不觉中他的歌陪伴了你的青春。(=・ω・=),5,20190228
明天以后呢p,保密,,146,3920,周杰伦 蛇队 jj 潘玮柏 蔡依林 孙燕姿 张韶涵 陶喆 菲儿 信 五月天 甜心教主 梁静茹 王力宏 飞儿 小猪 胡彦斌 吴克群 这百花齐放的年代是我的青春。,5,20181217
新伪装鸭,男,这个人帅死了，什么都没有写         ,41,3027,唉周杰伦结婚了，可惜不是方文山,5,20181231
Wang_erde,保密,等待生命注销,10,2463,"FAMOUS:周杰伦对R&B风格在华语世界的普及是不是做出很大贡献?
高晓松:要我说,周杰伦压根不是R&B,你听他唱歌拐弯儿吗?王力宏、陶喆才是纯正的美式R&B,而且如果不是ABC,也玩不了这个.周杰伦是自己的风格,他的歌分成两类,慢歌非常传统和东方,快歌用的是他独特的节奏感,我数过他的拍子,既不是R&B也不是Hip-hop,甚至没有出处,完全是属于他自己的节奏.

FAMOUS:很多人都在期待着有人能出来,超越周杰伦,如何才能做到这一点?
高晓松:周杰伦的音乐创作里,慢歌负责传播的广度,快歌负责创作的高度.慢歌如果别人努努力还是能够着的,快歌完全学不了,因为他不是一个可以去模仿学习的流派,而是靠自己的天才去创造.我不敢说他还有上升空间,至少他的创作能力远远没有衰竭,就算不当天王了,也依然是一个优秀的MUSICIAN(音乐家).

FAMOUS:外界一直在批评周杰伦这几年的音乐没有突破,在你来看,他是否过时了呢?
高晓松:肯定没有,什么叫过时,新的玩意出来了,老的才会过时,没有新的优秀的古典音乐出来,莫扎特就永远不会过时.要让周杰伦过时,这个新玩意还必须像他一样大众化.到今天为止有吗?没有,而且还不知道要等多久.如果可以,谁都想造三个周杰伦,五个方文山出来,大家就都发达了,但天才没法生产,只能等待",4,20181216
清舟已过万崇杉,女,沧海一声笑，原谅我命硬学不来弯腰。,16,2628,我姐姐当时特别喜欢周杰伦，哪天她在看电视，周杰伦唱完歌要退场了，我姐从沙发上一下子跑到电视前抱着电视哭了，边哭边说不要走不要走，那时候我不懂她，后来长大了我懂了那是他的信仰，她们那一代的青春。,5,20181226
慧慧子バルファルク,男,啊这,49,4441,说实话我觉得唱的很一般，我就知道很多人比他唱的好很多，我举个栗子吧，比如正常扣键盘的你,6,20181228
无规无距,男,姑妄听之，如是我闻,136,1407,谢谢大家那么多赞，两个小时后我就可以见到她了,5,20190218
ichihara_katako,男,,21,1742,王守义七里香的你给我出来！！！！！笑死了我！！！我又哭又笑！！！！！,6,20190110
吃土的骑士安,男,,14,899,从来不觉得杰伦的歌有年代感，反而更像现在的流行歌曲，哭死（/TДT)/,5,20190106
勃呆莔,保密,我心里只有感恩！,303,59987,那时的周杰伦有多恐怖？体重仅120斤!,5,20190106
无规无距,男,姑妄听之，如是我闻,2111,132789,前女友用我的全民k歌唱的第一首就是七里香，也是最后一首,5,20181223
佐江奈月,保密,小破站是真的皮,128,27115,就烦周杰伦，唱完七里香我家附近秋刀鱼涨了十块钱,5,20190205
世界不缺天才,保密,,143,24940,"七里香
歌手：周杰伦 
作曲:周杰伦
作词:方文山
窗外的麻雀在电线杆上多嘴
你说这一句很有夏天的感觉
手中的铅笔在纸上来来回回
我用几行字形容你是我的谁
秋刀鱼的滋味猫跟你都想了解
初恋的香味就这样被我们寻回
那温暖的阳光像刚摘的新鲜草莓
你说你舍不得吃掉这一种感觉
雨下整夜我的爱溢出就像雨水
院子落叶跟我的思念厚厚一叠
几句是非也无法将我的热情冷却
你出现在我诗的每一页
雨下整夜我的爱溢出就像雨水
窗台蝴蝶像诗里纷飞的美丽章节
我接着写把永远爱你写进诗的结尾
你是我唯一想要的了解
那饱满的稻穗幸福了这个季节
而你的脸颊像田里熟透的蕃茄
你突然对我说七里香的名字很美
我此刻却只想亲吻你倔强的嘴",5,20181215
玉雕匠,保密,,469,22854,七里香在我心里绝对是周杰伦的巅峰之作,3,20181215
-风冈麻理-,男,,182,10550,每次跟朋友去ktv都会刻意少点周杰伦的歌，因为谁都会唱老有人跟你抢,6,20190122
爱运动l,女,你好哇,225,12616,窗外的麻雀,6,20181214
心中有个海王梦,男,我一直很相信我的眼光,250,13161,我说杰伦是亚洲天王你们有意见吗,6,20181214
草美懵丢瓜勇,保密,~~~,48,6716,这么些年，老周的国语越来越好，嗓子越来越差。。。从以前硬刚发如雪，到现在七里香都要躲高音。我长大了，他老了。,3,20181220
中国古拳法丶鬼王达,保密,杠精心里研究学家，,379,13589,"给大家说个有意思的现象。周杰伦正常唱片销量就几百万张，总销量最高的是张学友一千多w。王菲微博粉丝就两千万。但是无论是谁都会唱这三人其中一个的歌，都买过这三人其中一个的正盗版专辑。
但是新生代的“明星歌手”，唱片销量完全碾压这三人总合，粉丝论亿算，有事没事还老拿奖，就是没人听过他们的代表作。",6,20181227
